Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
AIS.636013410.S-34,21.11.2019 10:22 Z,"22° 37' 07.35"" N","069° 54' 56.37"" E",001°,000.0 kn.,000.0 kn.,001.0m/s,028°,1015mb,0.6m,0.2m,0.6m,030°,190°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 09:31 Z,"22° 37' 06.31"" N","069° 54' 56.15"" E",058°,000.0 kn.,000.0 kn.,001.0m/s,030°,1015mb,0.6m,0.2m,0.6m,030°,190°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 08:34 Z,"22° 37' 05.95"" N","069° 54' 56.05"" E",099°,000.0 kn.,000.1 kn.,001.0m/s,034°,1015mb,0.6m,0.2m,0.6m,035°,190°,011sec,002sec,0.00m/s,314°
INC.463702145 (9469.014),21.11.2019 08:04 Z,"22° 37' 04.79"" N","069° 54' 57.60"" E",176°,000.2 kn.,000.1 kn.,001.0m/s,036°,1015mb,0.6m,0.2m,0.6m,040°,190°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 07:52 Z,"22° 37' 05.37"" N","069° 54' 56.26"" E",177°,000.0 kn.,000.0 kn.,001.0m/s,038°,1015mb,0.6m,0.2m,0.6m,040°,190°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 07:01 Z,"22° 37' 05.01"" N","069° 54' 56.52"" E",046°,000.0 kn.,000.0 kn.,001.0m/s,040°,1015mb,0.6m,0.2m,0.6m,040°,190°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 06:10 Z,"22° 37' 05.15"" N","069° 54' 56.37"" E",001°,000.0 kn.,000.0 kn.,001.0m/s,024°,1012mb,0.6m,0.2m,0.6m,025°,195°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 05:22 Z,"22° 37' 05.88"" N","069° 54' 55.90"" E",192°,000.0 kn.,000.0 kn.,001.0m/s,026°,1012mb,0.6m,0.2m,0.6m,025°,195°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,21.11.2019 04:31 Z,"22° 37' 06.42"" N","069° 54' 55.58"" E",178°,000.0 kn.,000.1 kn.,001.0m/s,028°,1012mb,0.6m,0.2m,0.6m,025°,195°,011sec,002sec,0.00m/s,314°
INC.463702145 (9469.014),21.11.2019 02:04 Z,"22° 37' 14.39"" N","069° 55' 09.59"" E",176°,000.2 kn.,000.0 kn.,001.0m/s,032°,1012mb,0.6m,0.2m,0.6m,030°,200°,011sec,002sec,0.00m/s,314°
AIS.636013410.S-34,20.11.2019 23:40 Z,"22° 37' 13.58"" N","069° 55' 09.87"" E",208°,000.0 kn.,000.0 kn.,002.0m/s,026°,1014mb,0.6m,0.2m,0.6m,025°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 22:49 Z,"22° 37' 11.60"" N","069° 55' 08.90"" E",096°,000.0 kn.,000.2 kn.,002.0m/s,024°,1014mb,0.6m,0.2m,0.6m,025°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 22:01 Z,"22° 37' 03.64"" N","069° 55' 00.55"" E",004°,000.0 kn.,000.0 kn.,002.0m/s,022°,1014mb,0.6m,0.2m,0.6m,025°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 21:10 Z,"22° 37' 03.28"" N","069° 54' 59.14"" E",187°,000.1 kn.,000.0 kn.,002.0m/s,020°,1014mb,0.6m,0.2m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 20:19 Z,"22° 37' 04.43"" N","069° 54' 57.31"" E",207°,000.0 kn.,000.0 kn.,002.0m/s,018°,1013mb,0.6m,0.2m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
INC.463702145 (9469.014),20.11.2019 20:04 Z,"22° 37' 04.79"" N","069° 54' 57.60"" E",285°,000.0 kn.,000.0 kn.,002.0m/s,018°,1013mb,0.6m,0.2m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 19:31 Z,"22° 37' 05.23"" N","069° 54' 56.37"" E",053°,000.0 kn.,000.0 kn.,002.0m/s,016°,1013mb,0.6m,0.2m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 18:40 Z,"22° 37' 05.44"" N","069° 54' 56.26"" E",054°,000.1 kn.,000.0 kn.,002.0m/s,016°,1013mb,0.6m,0.2m,0.6m,015°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 17:49 Z,"22° 37' 04.58"" N","069° 54' 56.91"" E",171°,000.0 kn.,000.0 kn.,001.0m/s,028°,1011mb,0.6m,0.1m,0.6m,025°,195°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 17:01 Z,"22° 37' 03.68"" N","069° 54' 57.92"" E",322°,000.0 kn.,000.0 kn.,001.0m/s,026°,1011mb,0.6m,0.1m,0.6m,025°,195°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 16:10 Z,"22° 37' 04.47"" N","069° 54' 58.35"" E",348°,000.0 kn.,000.0 kn.,001.0m/s,024°,1011mb,0.6m,0.1m,0.6m,020°,195°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 15:22 Z,"22° 37' 04.18"" N","069° 54' 59.03"" E",339°,000.0 kn.,000.2 kn.,001.0m/s,022°,1011mb,0.6m,0.1m,0.6m,020°,195°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 14:31 Z,"22° 37' 05.52"" N","069° 55' 07.35"" E",291°,000.0 kn.,000.2 kn.,001.0m/s,020°,1011mb,0.6m,0.1m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
INC.463702145 (9469.014),20.11.2019 14:04 Z,"22° 37' 09.60"" N","069° 55' 09.59"" E",359°,000.2 kn.,000.1 kn.,001.0m/s,018°,1011mb,0.6m,0.1m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 13:37 Z,"22° 37' 11.24"" N","069° 55' 09.58"" E",311°,000.0 kn.,000.0 kn.,001.0m/s,018°,1011mb,0.6m,0.1m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 12:49 Z,"22° 37' 12.93"" N","069° 55' 09.58"" E",183°,000.0 kn.,000.0 kn.,001.0m/s,016°,1011mb,0.6m,0.1m,0.6m,015°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 12:01 Z,"22° 37' 13.18"" N","069° 55' 09.69"" E",204°,000.0 kn.,000.0 kn.,002.0m/s,026°,1014mb,0.6m,0.2m,0.6m,030°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 11:10 Z,"22° 37' 13.36"" N","069° 55' 09.58"" E",268°,000.0 kn.,000.2 kn.,002.0m/s,028°,1014mb,0.6m,0.2m,0.6m,035°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 10:19 Z,"22° 37' 02.60"" N","069° 55' 02.82"" E",144°,000.1 kn.,000.1 kn.,002.0m/s,030°,1014mb,0.6m,0.2m,0.6m,035°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 09:31 Z,"22° 37' 05.59"" N","069° 54' 56.62"" E",124°,000.0 kn.,000.0 kn.,002.0m/s,034°,1014mb,0.6m,0.2m,0.6m,040°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 08:40 Z,"22° 37' 06.27"" N","069° 54' 55.22"" E",304°,000.0 kn.,000.0 kn.,002.0m/s,036°,1014mb,0.6m,0.2m,0.6m,040°,195°,010sec,002sec,0.00m/s,316°
INC.463702145 (9469.014),20.11.2019 08:04 Z,"22° 37' 07.20"" N","069° 54' 55.20"" E",261°,000.0 kn.,000.1 kn.,002.0m/s,040°,1014mb,0.6m,0.2m,0.6m,045°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 07:49 Z,"22° 37' 06.16"" N","069° 54' 55.11"" E",253°,000.0 kn.,000.0 kn.,002.0m/s,040°,1014mb,0.6m,0.2m,0.6m,045°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 07:01 Z,"22° 37' 06.20"" N","069° 54' 55.00"" E",144°,000.1 kn.,000.0 kn.,002.0m/s,044°,1014mb,0.6m,0.2m,0.6m,045°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 06:10 Z,"22° 37' 05.12"" N","069° 54' 55.47"" E",341°,000.0 kn.,000.0 kn.,001.0m/s,014°,1011mb,0.6m,0.1m,0.6m,015°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 05:13 Z,"22° 37' 05.08"" N","069° 54' 55.44"" E",028°,000.0 kn.,000.0 kn.,001.0m/s,016°,1011mb,0.6m,0.2m,0.6m,020°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 04:31 Z,"22° 37' 04.94"" N","069° 54' 55.69"" E",135°,000.0 kn.,000.0 kn.,001.0m/s,016°,1012mb,0.6m,0.2m,0.6m,020°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 03:40 Z,"22° 37' 06.20"" N","069° 54' 55.22"" E",114°,000.0 kn.,000.3 kn.,001.0m/s,016°,1012mb,0.6m,0.2m,0.6m,020°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 02:50 Z,"22° 37' 21.53"" N","069° 54' 49.46"" E",106°,002.6 kn.,004.1 kn.,001.0m/s,016°,1012mb,0.6m,0.2m,0.6m,020°,195°,010sec,002sec,0.00m/s,316°
INC.463702145 (9469.014),20.11.2019 02:04 Z,"22° 38' 02.39"" N","069° 51' 28.80"" E",129°,006.4 kn.,008.1 kn.,001.0m/s,014°,1012mb,0.6m,0.2m,0.6m,015°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 02:01 Z,"22° 38' 14.53"" N","069° 51' 12.67"" E",127°,005.8 kn.,006.4 kn.,001.0m/s,014°,1012mb,0.6m,0.2m,0.6m,015°,195°,010sec,002sec,0.00m/s,316°
AIS.636013410.S-34,20.11.2019 01:11 Z,"22° 37' 17.43"" N","069° 45' 31.53"" E",077°,006.4 kn.,007.4 kn.,002.0m/s,012°,1012mb,0.6m,0.2m,0.6m,015°,195°,011sec,002sec,0.00m/s,313°
AIS.636013410.S-34,20.11.2019 00:21 Z,"22° 36' 20.77"" N","069° 39' 00.28"" E",079°,008.0 kn.,006.0 kn.,001.0m/s,020°,1013mb,0.6m,0.2m,0.6m,020°,190°,011sec,002sec,0.00m/s,316°
AIS.636013410.S-34,19.11.2019 23:31 Z,"22° 37' 22.47"" N","069° 33' 44.10"" E",101°,005.5 kn.,005.5 kn.,001.0m/s,014°,1013mb,0.7m,0.3m,0.6m,010°,190°,012sec,003sec,0.00m/s,315°
AIS.636013410.S-34,19.11.2019 22:41 Z,"22° 37' 13.33"" N","069° 28' 43.57"" E",090°,006.3 kn.,008.4 kn.,001.0m/s,008°,1013mb,0.7m,0.3m,0.6m,005°,190°,012sec,003sec,0.00m/s,315°
AIS.636013410.S-34,19.11.2019 21:50 Z,"22° 35' 10.82"" N","069° 21' 25.23"" E",067°,007.7 kn.,008.0 kn.,001.0m/s,002°,1013mb,0.7m,0.3m,0.6m,000°,190°,012sec,003sec,0.00m/s,315°
AIS.636013410.S-34,19.11.2019 20:59 Z,"22° 36' 07.81"" N","069° 13' 58.80"" E",117°,007.8 kn.,007.8 kn.,001.0m/s,356°,1013mb,0.7m,0.3m,0.6m,350°,185°,012sec,003sec,0.00m/s,314°
INC.463702145 (9469.014),19.11.2019 20:04 Z,"22° 38' 02.39"" N","069° 06' 31.20"" E",090°,010.4 kn.,011.6 kn.,001.0m/s,346°,1013mb,0.7m,0.3m,0.7m,345°,185°,012sec,003sec,0.00m/s,313°
AIS.636013410.S-34,19.11.2019 19:57 Z,"22° 38' 03.55"" N","069° 05' 09.52"" E",089°,009.6 kn.,009.4 kn.,001.0m/s,344°,1013mb,0.7m,0.3m,0.7m,345°,185°,012sec,003sec,0.00m/s,313°
AIS.636013410.S-34,19.11.2019 19:19 Z,"22° 36' 56.23"" N","068° 58' 52.28"" E",066°,008.5 kn.,010.1 kn.,001.0m/s,342°,1013mb,0.7m,0.3m,0.7m,340°,185°,012sec,003sec,0.00m/s,313°
AIS.636013410.S-34,19.11.2019 18:29 Z,"22° 30' 06.01"" N","068° 53' 34.47"" E",021°,010.2 kn.,010.5 kn.,001.0m/s,348°,1012mb,0.6m,0.2m,0.6m,350°,190°,012sec,002sec,0.00m/s,312°
AIS.636013410.S-34,19.11.2019 17:39 Z,"22° 21' 57.38"" N","068° 50' 00.49"" E",022°,009.7 kn.,010.7 kn.,001.0m/s,350°,1012mb,0.8m,0.2m,0.8m,345°,185°,012sec,003sec,0.09m/s,312°
AIS.636013410.S-34,19.11.2019 16:49 Z,"22° 13' 05.95"" N","068° 48' 43.05"" E",344°,010.4 kn.,011.4 kn.,002.0m/s,354°,1012mb,0.8m,0.2m,0.8m,350°,185°,012sec,003sec,0.10m/s,312°
AIS.636013410.S-34,19.11.2019 16:01 Z,"22° 04' 21.36"" N","068° 51' 27.71"" E",338°,010.8 kn.,011.5 kn.,002.0m/s,356°,1012mb,0.8m,0.2m,0.8m,350°,185°,012sec,003sec,0.10m/s,312°
INC.463702145 (9469.014),19.11.2019 14:04 Z,"21° 43' 07.20"" N","068° 59' 21.59"" E",335°,011.8 kn.,011.7 kn.,002.0m/s,006°,1012mb,0.8m,0.2m,0.8m,000°,180°,012sec,003sec,0.11m/s,318°
AIS.636013410.S-34,19.11.2019 11:08 Z,"21° 11' 31.20"" N","069° 13' 53.39"" E",332°,011.4 kn.,012.0 kn.,003.0m/s,016°,1014mb,0.9m,0.4m,0.9m,010°,185°,011sec,003sec,0.11m/s,318°
AIS.636013410.S-34,19.11.2019 10:53 Z,"21° 08' 52.08"" N","069° 15' 18.90"" E",332°,011.4 kn.,012.2 kn.,003.0m/s,018°,1014mb,0.9m,0.4m,0.9m,010°,185°,011sec,003sec,0.11m/s,318°
AIS.636013410.S-34,19.11.2019 09:08 Z,"20° 49' 46.23"" N","069° 25' 18.62"" E",332°,011.5 kn.,011.9 kn.,004.0m/s,024°,1014mb,1.0m,0.4m,0.9m,020°,195°,011sec,003sec,0.21m/s,310°
INC.463702145 (9469.014),19.11.2019 08:04 Z,"20° 38' 14.39"" N","069° 31' 16.80"" E",333°,012.0 kn.,012.0 kn.,004.0m/s,028°,1014mb,1.1m,0.5m,1.0m,025°,195°,011sec,003sec,0.21m/s,310°
AIS.636013410.S-34,19.11.2019 05:37 Z,"20° 11' 54.70"" N","069° 44' 44.33"" E",330°,011.0 kn.,011.6 kn.,004.0m/s,028°,1012mb,1.1m,0.5m,1.0m,030°,190°,010sec,003sec,0.12m/s,323°
AIS.636013410.S-34,19.11.2019 05:04 Z,"20° 06' 22.53"" N","069° 47' 56.11"" E",334°,010.9 kn.,011.5 kn.,004.0m/s,028°,1012mb,1.1m,0.5m,1.0m,030°,195°,010sec,003sec,0.12m/s,323°
AIS.636013410.S-34,19.11.2019 03:57 Z,"19° 54' 48.63"" N","069° 53' 44.52"" E",332°,010.9 kn.,011.3 kn.,005.0m/s,030°,1012mb,1.1m,0.5m,1.0m,030°,195°,010sec,003sec,0.30m/s,302°
INC.463702145 (9469.014),19.11.2019 02:04 Z,"19° 35' 28.80"" N","070° 03' 24.00"" E",333°,011.2 kn.,011.2 kn.,005.0m/s,026°,1012mb,1.2m,0.6m,1.0m,025°,200°,010sec,003sec,0.29m/s,305°
AIS.636013410.S-34,18.11.2019 22:32 Z,"19° 00' 06.19"" N","070° 21' 40.31"" E",333°,010.5 kn.,011.4 kn.,005.0m/s,018°,1013mb,1.1m,0.5m,1.0m,020°,190°,010sec,002sec,0.30m/s,308°
AIS.636013410.S-34,18.11.2019 20:46 Z,"18° 42' 01.47"" N","070° 31' 00.58"" E",331°,011.0 kn.,011.4 kn.,005.0m/s,020°,1013mb,1.1m,0.5m,1.0m,020°,185°,010sec,003sec,0.30m/s,308°
INC.463702145 (9469.014),18.11.2019 20:04 Z,"18° 35' 00.00"" N","070° 35' 16.80"" E",327°,011.4 kn.,011.7 kn.,005.0m/s,020°,1013mb,1.1m,0.5m,1.0m,020°,190°,011sec,003sec,0.30m/s,308°
AIS.636013410.S-34,18.11.2019 19:21 Z,"18° 27' 19.87"" N","070° 38' 14.20"" E",317°,011.2 kn.,011.6 kn.,005.0m/s,020°,1013mb,1.1m,0.5m,1.0m,015°,185°,011sec,003sec,0.10m/s,271°
AIS.636013410.S-34,18.11.2019 19:11 Z,"18° 25' 45.08"" N","070° 39' 35.06"" E",326°,011.0 kn.,011.7 kn.,005.0m/s,018°,1013mb,1.1m,0.5m,1.0m,020°,185°,011sec,003sec,0.10m/s,271°
AIS.636013410.S-34,18.11.2019 18:11 Z,"18° 15' 34.27"" N","070° 45' 44.53"" E",330°,011.0 kn.,011.8 kn.,005.0m/s,020°,1011mb,1.2m,0.6m,1.0m,020°,195°,011sec,004sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 17:11 Z,"18° 04' 26.32"" N","070° 49' 55.74"" E",334°,011.4 kn.,012.1 kn.,005.0m/s,020°,1011mb,1.2m,0.6m,1.0m,025°,190°,012sec,003sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 16:09 Z,"17° 53' 20.90"" N","070° 56' 02.90"" E",338°,011.8 kn.,012.4 kn.,005.0m/s,020°,1011mb,1.2m,0.6m,1.0m,020°,195°,012sec,003sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 15:10 Z,"17° 42' 16.41"" N","071° 01' 05.16"" E",333°,011.9 kn.,012.6 kn.,005.0m/s,016°,1011mb,1.2m,0.5m,1.0m,015°,195°,012sec,003sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 14:07 Z,"17° 30' 23.32"" N","071° 07' 11.85"" E",333°,011.5 kn.,010.5 kn.,005.0m/s,014°,1011mb,1.2m,0.5m,1.1m,015°,195°,012sec,003sec,0.10m/s,270°
INC.463702145 (9469.014),18.11.2019 14:04 Z,"17° 29' 52.80"" N","071° 07' 28.80"" E",334°,012.6 kn.,012.8 kn.,005.0m/s,014°,1011mb,1.2m,0.5m,1.1m,015°,195°,012sec,003sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 13:09 Z,"17° 19' 29.49"" N","071° 12' 46.69"" E",330°,011.2 kn.,012.6 kn.,005.0m/s,014°,1011mb,1.2m,0.4m,1.1m,015°,195°,012sec,003sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 12:08 Z,"17° 08' 07.83"" N","071° 18' 40.31"" E",334°,012.5 kn.,012.5 kn.,004.0m/s,028°,1013mb,1.2m,0.5m,1.1m,030°,195°,011sec,003sec,0.10m/s,270°
AIS.636013410.S-34,18.11.2019 11:09 Z,"16° 56' 55.93"" N","071° 24' 15.22"" E",334°,012.1 kn.,012.2 kn.,004.0m/s,030°,1013mb,1.3m,0.5m,1.2m,030°,195°,012sec,003sec,0.20m/s,310°
AIS.636013410.S-34,18.11.2019 10:07 Z,"16° 45' 44.74"" N","071° 29' 51.14"" E",333°,012.1 kn.,012.2 kn.,004.0m/s,032°,1013mb,1.3m,0.5m,1.2m,035°,195°,012sec,003sec,0.20m/s,310°
AIS.636013410.S-34,18.11.2019 09:08 Z,"16° 34' 57.68"" N","071° 35' 19.71"" E",334°,011.9 kn.,011.9 kn.,004.0m/s,032°,1013mb,1.3m,0.5m,1.2m,035°,195°,012sec,003sec,0.20m/s,310°
INC.463702145 (9469.014),18.11.2019 08:04 Z,"16° 23' 24.00"" N","071° 41' 07.20"" E",333°,012.0 kn.,012.2 kn.,004.0m/s,034°,1013mb,1.3m,0.5m,1.2m,035°,200°,012sec,003sec,0.20m/s,310°
AIS.636013410.S-34,18.11.2019 07:38 Z,"16° 18' 42.22"" N","071° 43' 28.81"" E",333°,011.7 kn.,011.8 kn.,004.0m/s,036°,1013mb,1.3m,0.5m,1.2m,035°,200°,012sec,003sec,0.20m/s,310°
AIS.636013410.S-34,18.11.2019 07:09 Z,"16° 13' 37.88"" N","071° 46' 00.73"" E",331°,011.2 kn.,011.6 kn.,004.0m/s,036°,1013mb,1.3m,0.5m,1.2m,035°,200°,012sec,003sec,0.20m/s,310°
AIS.636013410.S-34,18.11.2019 05:36 Z,"15° 57' 34.84"" N","071° 54' 14.43"" E",335°,011.4 kn.,011.3 kn.,004.0m/s,028°,1010mb,1.2m,0.4m,1.1m,030°,195°,012sec,003sec,0.20m/s,310°
AIS.636013410.S-34,18.11.2019 05:07 Z,"15° 52' 31.15"" N","071° 56' 37.68"" E",335°,011.2 kn.,011.4 kn.,004.0m/s,028°,1011mb,1.2m,0.4m,1.1m,030°,195°,012sec,003sec,0.15m/s,305°
AIS.636013410.S-34,18.11.2019 03:53 Z,"15° 40' 00.33"" N","072° 03' 02.41"" E",333°,011.1 kn.,011.4 kn.,004.0m/s,026°,1011mb,1.2m,0.4m,1.1m,025°,190°,012sec,003sec,0.10m/s,294°
AIS.636013410.S-34,18.11.2019 03:08 Z,"15° 32' 20.86"" N","072° 06' 59.25"" E",333°,011.2 kn.,011.1 kn.,004.0m/s,024°,1011mb,1.2m,0.4m,1.1m,025°,190°,012sec,003sec,0.10m/s,294°
INC.463702145 (9469.014),18.11.2019 02:04 Z,"15° 21' 28.80"" N","072° 12' 02.40"" E",332°,011.2 kn.,018.7 kn.,004.0m/s,020°,1011mb,1.2m,0.4m,1.1m,020°,190°,013sec,003sec,0.39m/s,302°
AIS.636013410.S-34,18.11.2019 02:03 Z,"15° 21' 14.58"" N","072° 12' 09.68"" E",332°,011.1 kn.,011.4 kn.,004.0m/s,020°,1011mb,1.2m,0.4m,1.1m,020°,190°,013sec,003sec,0.39m/s,302°
AIS.636013410.S-34,18.11.2019 00:57 Z,"15° 10' 10.81"" N","072° 17' 47.18"" E",335°,011.0 kn.,011.2 kn.,004.0m/s,016°,1011mb,1.2m,0.4m,1.1m,015°,190°,013sec,003sec,0.40m/s,302°
AIS.636013410.S-34,18.11.2019 00:09 Z,"15° 01' 45.19"" N","072° 21' 11.70"" E",342°,010.6 kn.,011.1 kn.,004.0m/s,032°,1012mb,1.2m,0.4m,1.2m,035°,195°,012sec,003sec,0.40m/s,302°
AIS.636013410.S-34,17.11.2019 23:09 Z,"14° 52' 06.99"" N","072° 26' 57.94"" E",334°,011.4 kn.,011.6 kn.,004.0m/s,030°,1012mb,1.2m,0.3m,1.1m,030°,190°,013sec,003sec,0.40m/s,302°
AIS.636013410.S-34,17.11.2019 22:09 Z,"14° 41' 38.54"" N","072° 32' 06.39"" E",334°,011.4 kn.,011.6 kn.,003.0m/s,026°,1012mb,1.2m,0.3m,1.1m,025°,190°,013sec,003sec,0.40m/s,302°
AIS.636013410.S-34,17.11.2019 21:03 Z,"14° 30' 13.06"" N","072° 37' 47.71"" E",329°,011.1 kn.,011.7 kn.,003.0m/s,022°,1012mb,1.1m,0.3m,1.1m,020°,190°,013sec,003sec,0.40m/s,302°
AIS.636013410.S-34,17.11.2019 20:08 Z,"14° 20' 31.70"" N","072° 42' 32.83"" E",334°,011.7 kn.,010.1 kn.,003.0m/s,018°,1012mb,1.1m,0.3m,1.1m,020°,190°,013sec,003sec,0.59m/s,304°
INC.463702145 (9469.014),17.11.2019 20:04 Z,"14° 19' 50.39"" N","072° 42' 55.20"" E",334°,011.6 kn.,011.9 kn.,003.0m/s,018°,1012mb,1.1m,0.3m,1.1m,020°,190°,013sec,003sec,0.60m/s,304°
AIS.636013410.S-34,17.11.2019 19:09 Z,"14° 10' 01.16"" N","072° 47' 40.63"" E",334°,011.7 kn.,011.7 kn.,003.0m/s,014°,1012mb,1.0m,0.3m,1.0m,015°,190°,013sec,003sec,0.60m/s,304°
AIS.636013410.S-34,17.11.2019 18:09 Z,"13° 59' 41.24"" N","072° 53' 04.02"" E",332°,010.6 kn.,011.4 kn.,003.0m/s,026°,1010mb,1.1m,0.3m,1.0m,030°,190°,012sec,003sec,0.60m/s,304°
INC.463702145 (9469.014),17.11.2019 14:04 Z,"13° 17' 38.40"" N","073° 13' 24.00"" E",333°,012.0 kn.,012.0 kn.,002.0m/s,024°,1010mb,1.0m,0.1m,1.0m,025°,190°,012sec,002sec,0.50m/s,308°
AIS.636013410.S-34,17.11.2019 12:30 Z,"13° 00' 51.04"" N","073° 21' 44.56"" E",333°,011.5 kn.,011.9 kn.,002.0m/s,014°,1009mb,1.0m,0.1m,1.0m,015°,190°,012sec,002sec,0.40m/s,306°
INC.463702145 (9469.014),17.11.2019 08:04 Z,"12° 13' 19.20"" N","073° 45' 02.40"" E",334°,012.4 kn.,013.0 kn.,001.0m/s,004°,1012mb,0.9m,0.1m,0.9m,000°,185°,011sec,002sec,0.40m/s,306°
INC.463702145 (9469.014),17.11.2019 02:04 Z,"11° 03' 02.39"" N","074° 19' 12.00"" E",337°,012.6 kn.,012.4 kn.,002.0m/s,062°,1010mb,1.0m,0.2m,1.0m,065°,175°,010sec,002sec,0.40m/s,336°
INC.463702145 (9469.014),16.11.2019 20:04 Z,"09° 56' 04.80"" N","074° 51' 50.40"" E",334°,012.6 kn.,009.4 kn.,002.0m/s,164°,1012mb,1.0m,0.1m,1.0m,170°,160°,009sec,002sec,0.30m/s,342°
INC.463702145 (9469.014),16.11.2019 08:04 Z,"08° 26' 45.60"" N","076° 01' 04.80"" E",317°,005.8 kn.,005.6 kn.,003.0m/s,092°,1012mb,1.1m,0.4m,1.0m,100°,155°,009sec,003sec,0.20m/s,335°
INC.463702145 (9469.014),16.11.2019 06:46 Z,"08° 22' 26.40"" N","076° 07' 02.40"" E",308°,005.6 kn.,008.9 kn.,003.0m/s,090°,1011mb,1.1m,0.4m,1.0m,095°,155°,009sec,003sec,0.20m/s,324°
AIS.636013410.S-34,16.11.2019 03:58 Z,"08° 07' 00.40"" N","076° 26' 40.95"" E",306°,012.0 kn.,012.0 kn.,003.0m/s,078°,1010mb,1.1m,0.3m,1.0m,080°,155°,009sec,002sec,0.30m/s,312°
AIS.636013410.S-34,16.11.2019 02:41 Z,"07° 57' 08.26"" N","076° 38' 33.36"" E",310°,012.1 kn.,012.0 kn.,003.0m/s,076°,1010mb,1.0m,0.3m,1.0m,075°,155°,009sec,002sec,0.30m/s,312°
AIS.636013410.S-34,16.11.2019 01:32 Z,"07° 48' 25.49"" N","076° 49' 16.32"" E",312°,011.4 kn.,012.4 kn.,003.0m/s,072°,1010mb,1.1m,0.3m,1.0m,075°,155°,009sec,002sec,0.23m/s,309°
AIS.636013410.S-34,16.11.2019 00:59 Z,"07° 44' 08.25"" N","076° 54' 37.11"" E",305°,011.8 kn.,010.8 kn.,003.0m/s,070°,1010mb,1.1m,0.3m,1.0m,070°,155°,009sec,002sec,0.20m/s,310°
INC.463702145 (9469.014),16.11.2019 00:46 Z,"07° 42' 43.19"" N","076° 56' 31.19"" E",306°,012.4 kn.,014.5 kn.,003.0m/s,070°,1010mb,1.1m,0.3m,1.0m,070°,155°,009sec,002sec,0.20m/s,310°
