Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
AIS.636013411.S-19,15.07.2019 11:22 Z,"51° 30' 22.06"" N","000° 33' 33.19"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,035°,020°,006sec,003sec,0.24m/s,297°
AIS.636013411.S-19,15.07.2019 11:16 Z,"51° 30' 22.05"" N","000° 33' 33.36"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,035°,020°,006sec,003sec,0.34m/s,292°
AIS.636013411.S-19,15.07.2019 11:13 Z,"51° 30' 22.09"" N","000° 33' 33.39"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.34m/s,290°
AIS.636013411.S-34,15.07.2019 11:10 Z,"51° 30' 22.14"" N","000° 33' 33.21"" E",080°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.36m/s,288°
AIS.636013411.S-19,15.07.2019 11:07 Z,"51° 30' 22.14"" N","000° 33' 33.29"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.37m/s,286°
AIS.636013411.S-19,15.07.2019 11:01 Z,"51° 30' 21.96"" N","000° 33' 33.06"" E",081°,000.0 kn.,000.1 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.40m/s,281°
AIS.636013411.S-19,15.07.2019 10:58 Z,"51° 30' 22.23"" N","000° 33' 33.32"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.42m/s,276°
AIS.636013411.S-19,15.07.2019 10:52 Z,"51° 30' 22.12"" N","000° 33' 33.03"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,030°,1021mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.44m/s,273°
AIS.636013411.S-19,15.07.2019 10:46 Z,"51° 30' 22.14"" N","000° 33' 33.49"" E",081°,000.0 kn.,000.1 kn.,003.0m/s,030°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.52m/s,272°
AIS.636013411.S-19,15.07.2019 10:43 Z,"51° 30' 22.23"" N","000° 33' 33.06"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.54m/s,271°
AIS.636013411.S-19,15.07.2019 10:37 Z,"51° 30' 22.18"" N","000° 33' 33.14"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.57m/s,268°
AIS.636013411.S-19,15.07.2019 10:31 Z,"51° 30' 22.18"" N","000° 33' 33.13"" E",081°,000.0 kn.,000.1 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.62m/s,266°
AIS.636013411.S-19,15.07.2019 10:28 Z,"51° 30' 22.11"" N","000° 33' 33.38"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.65m/s,265°
AIS.636013411.S-19,15.07.2019 10:22 Z,"51° 30' 22.12"" N","000° 33' 33.17"" E",081°,000.0 kn.,000.1 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.65m/s,264°
AIS.636013411.S-34,15.07.2019 10:19 Z,"51° 30' 22.17"" N","000° 33' 33.66"" E",080°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.73m/s,265°
AIS.636013411.S-19,15.07.2019 10:16 Z,"51° 30' 22.11"" N","000° 33' 33.45"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.73m/s,265°
AIS.636013411.S-19,15.07.2019 10:13 Z,"51° 30' 22.14"" N","000° 33' 33.27"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.73m/s,265°
AIS.636013411.S-19,15.07.2019 10:07 Z,"51° 30' 22.33"" N","000° 33' 33.22"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.73m/s,265°
AIS.636013411.S-19,15.07.2019 10:01 Z,"51° 30' 22.21"" N","000° 33' 33.13"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.75m/s,265°
AIS.636013411.S-19,15.07.2019 09:55 Z,"51° 30' 22.10"" N","000° 33' 33.41"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,028°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.79m/s,266°
AIS.636013411.S-19,15.07.2019 09:52 Z,"51° 30' 22.20"" N","000° 33' 33.25"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,030°,020°,006sec,003sec,0.79m/s,266°
AIS.636013411.S-19,15.07.2019 09:46 Z,"51° 30' 22.12"" N","000° 33' 33.17"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.82m/s,266°
AIS.636013411.S-19,15.07.2019 09:40 Z,"51° 30' 22.14"" N","000° 33' 33.30"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.86m/s,267°
AIS.636013411.S-19,15.07.2019 09:37 Z,"51° 30' 22.15"" N","000° 33' 33.39"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.86m/s,267°
AIS.636013411.S-19,15.07.2019 09:31 Z,"51° 30' 22.18"" N","000° 33' 33.49"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.88m/s,267°
AIS.636013411.S-19,15.07.2019 09:25 Z,"51° 30' 22.24"" N","000° 33' 33.41"" E",081°,000.0 kn.,NaN kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.88m/s,267°
AIS.636013411.S-34,15.07.2019 09:25 Z,"51° 30' 22.24"" N","000° 33' 33.41"" E",080°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.88m/s,267°
AIS.636013411.S-19,15.07.2019 09:22 Z,"51° 30' 22.19"" N","000° 33' 33.39"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.88m/s,267°
AIS.636013411.S-19,15.07.2019 09:16 Z,"51° 30' 22.16"" N","000° 33' 33.22"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.95m/s,267°
AIS.636013411.S-19,15.07.2019 09:10 Z,"51° 30' 22.14"" N","000° 33' 33.49"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.95m/s,267°
AIS.636013411.S-19,15.07.2019 09:07 Z,"51° 30' 22.21"" N","000° 33' 33.56"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,026°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.95m/s,267°
AIS.636013411.S-19,15.07.2019 09:01 Z,"51° 30' 22.26"" N","000° 33' 33.30"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,024°,1022mb,0.9m,0.4m,0.8m,025°,020°,006sec,003sec,0.95m/s,267°
AIS.636013411.S-19,15.07.2019 08:55 Z,"51° 30' 22.21"" N","000° 33' 33.31"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.95m/s,267°
AIS.636013411.S-19,15.07.2019 08:49 Z,"51° 30' 22.16"" N","000° 33' 33.39"" E",081°,000.0 kn.,000.1 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.97m/s,267°
AIS.636013411.S-19,15.07.2019 08:46 Z,"51° 30' 22.09"" N","000° 33' 33.15"" E",081°,000.0 kn.,000.7 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.96m/s,267°
INC.463702393 (9469.007),15.07.2019 08:46 Z,"51° 30' 21.60"" N","000° 33' 33.60"" E",080°,000.0 kn.,000.1 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.96m/s,266°
AIS.636013411.S-19,15.07.2019 08:40 Z,"51° 30' 22.15"" N","000° 33' 33.22"" E",081°,000.0 kn.,000.6 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.96m/s,266°
AIS.636013411.S-34,15.07.2019 08:40 Z,"51° 30' 22.14"" N","000° 33' 33.22"" E",080°,000.0 kn.,000.0 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.96m/s,266°
AIS.636013411.S-19,15.07.2019 08:34 Z,"51° 30' 22.24"" N","000° 33' 33.20"" E",081°,000.0 kn.,000.0 kn.,003.0m/s,024°,1022mb,1.0m,0.5m,0.8m,025°,020°,006sec,003sec,0.96m/s,266°
