speed_overground,rpm
16,76.7
16,76.7
16,77.1
16,77.2
16.1,77.8
16.1,77.8
16.1,78.2
16.32,78.2
16.47,78.8
16.55,79
16.61,79.1
16.655,79.3
16.7,79.7
16.8,79.9
16.98,80
17,80.5
17.1,80.6
17.19,80.5
17.28,81.1
17.37,81.4
17.375,81.4
17.38,81.6
17.4,81.8
17.5,82
17.59,81.9
17.5,82.1
17.6,82
17.6,82
17.62,81.9
17.64,82
17.67,81.9
17.66,81.7
17.5,81.9
17.6,82.1
17.66,81.8
17.6,82
17.6,81.9
17.6,81.9
17.6,81.9
17.65,82
17.66,81.9
17.65,82
17.6,81.8
17.5,81.9
17.56,81.9
17.56,82
17.48,81.8
17.4,81.6
17.4,82
17.53,81.4
17.42,80.9
17.43,80.4
17.3,79.9
17.1,79.6
17.1,78.8
17.05,78.4
17,78
16.8,77.6
16.7,77
16.7,76.4
16.5,76.1
16.45,75.7
16.38,75.1
16.24,74.6
16.1,74.2
16.12,73.7
16.01,73.4
15.8,72.1
15.7,72
15.51,72.1
15.45,71.9
15.3,71.9
15.28,71.9
15.26,71.9
15.23,72.1
15.17,71.9
15.16,71.9
15.14,71.8
15,71.9
15.1,72.1
15.08,71.9
15.04,71.9
15,71.9
15,71.8
15.08,72
15.11,72
15.09,72
15.16,71.9
15.1,71.9
15.125,72.1
15.15,71.9
15.15,71.7
15.1,71.7
15.1,72.1
15.1,71.9
15,71.9
15.05,71.9
15.07,72
15.035,72.1
15,72.1
15.11,71.9
15.13,71.9
15.1,72
15,71.9
15.1,71.7
15.18,71.8
15.2,72
15.215,71.9
15.23,71.9
15.2,71.9
15.21,71.9
15.21,71.8
15.24,71.8
15.2,72.1
15.2,72
15.24,71.9
15.22,71.8
15.2,71.9
15.2,71.9
15.26,72
15.24,71.9
15.21,71.9
15.22,71.9
15.1,71.9
15.1,71.8
15.1,72
15.13,71.9
15,71.8
15,71.9
15,72
14.94,71.9
14.98,71.9
15.02,71.9
15.01,72
15,71.9
15,71.8
15,71.9
15.04,71.9
15,71.9
14.9,71.9
14.8,71.8
14.89,71.9
14.93,71.9
14.97,71.8
15.05,72.1
15,71.9
14.9,71.9
15.08,71.9
15.1,71.9
15.1,71.9
15.1,72
15.1,71.9
15.16,71.9
15.18,72.1
15.19,71.8
15.2,71.8
15.2,72.1
15.25,72.1
15.1,71.8
15.1,71.9
15.1,71.8
15.1,71.8
15.1,71.9
15.1,71.8
15.11,71.9
15.1,72.1
15.1,71.8
15.14,72
15.145,71.9
15.15,71.9
15.1,71.9
15,71.9
14.93,71.9
14.8,72
14.97,72.1
14.96,71.8
14.9,71.9
14.94,71.9
14.98,71.8
14.98,72.1
14.9,71.9
14.8,71.9
14.97,71.8
14.9,72
14.9,71.8
14.945,71.9
14.99,71.8
14.9,72.1
14.97,71.8
14.96,71.9
14.8,71.9
14.8,71.9
14.93,71.9
14.8,71.8
14.8,71.9
14.8,72.2
14.8,72.1
14.7,71.9
14.79,72.1
14.81,71.9
14.83,71.9
14.8,71.8
14.86,72
14.845,71.8
14.83,71.8
14.6,71.9
14.5,71.9
14.61,71.9
14.6,71.9
14.62,71.9
14.6,72
14.6,72.1
14.6,71.8
14.67,72
14.63,71.9
14.6,71.8
14.6,71.9
14.6,71.9
14.6,71.9
14.6,72.1
14.63,71.9
14.66,72
14.6,72.1
14.66,72.1
14.66,71.9
14.6,71.9
14.7,71.9
14.7,72
14.6,72.1
14.6,71.9
14.6,71.8
14.7,71.9
14.7,72.1
14.79,71.9
14.74,71.8
14.75,72.2
14.7,72.1
14.7,71.9
14.77,71.8
14.84,72.1
14.8,71.9
14.8,72.2
14.8,72.1
14.9,71.9
14.9,71.7
14.89,71.9
14.895,71.6
14.9,72.1
14.8,71.9
14.87,72
14.8,71.9
14.8,71.9
14.8,72.1
14.89,71.9
14.97,72.2
14.995,72
15.02,71.9
14.8,71.8
14.6,72.1
14.58,71.9
14.6,72
14.7,71.8
14.7,71.8
14.7,72
14.745,71.9
14.79,71.7
14.8,71.7
14.84,72
14.8,71.9
14.9,71.9
14.95,71.9
15,72.1
15,71.9
15,71.9
15.06,71.8
15,71.8
15.05,72
15.08,72.1
15,71.8
15.06,72.1
15.07,72.1
15.085,72
15.1,72.1
15.1,71.9
15.15,72.1
15,71.8
15,71.7
14.94,71.9
14.8,71.9
14.92,71.8
14.95,71.9
14.98,72.1
14.9,72.2
14.8,71.9
14.92,71.8
14.9,71.8
14.9,71.9
14.9,71.6
14.98,71.9
14.95,72
14.92,72
14.85,71.7
14.8,71.9
14.8,71.9
14.8,71.9
14.8,72.1
14.7,72.2
14.7,71.9
14.7,72.1
14.7,71.8
14.7,71.8
14.7,72.1
14.75,72
14.7,71.9
14.87,71.9
14.84,71.7
14.77,71.8
14.7,72.1
14.8,71.8
14.8,72
14.9,72.1
14.9,71.9
14.99,72
14.9,71.9
14.9,71.6
14.89,71.9
14.88,71.8
14.8,72.1
14.8,71.9
14.8,72.1
14.84,72.1
14.7,71.9
14.7,71.8
14.69,72.1
14.68,71.8
14.63,71.9
14.63,71.6
14.66,71.6
14.6,71.8
14.6,71.7
14.61,71.8
14.6,72
14.55,72
14.5,71.8
14.5,71.8
14.6,71.8
14.57,72.1
14.6,71.9
14.6,71.8
14.5,71.9
14.55,71.9
14.525,71.9
14.5,72.3
14.5,71.9
14.5,72.1
14.57,71.8
14.57,71.7
14.58,72
14.5,72
14.5,71.9
14.52,71.9
14.54,71.7
14.56,71.9
14.5,71.6
14.5,72.1
14.57,71.9
14.61,71.8
14.59,72
14.585,71.8
14.58,72
14.5,72.4
14.6,71.9
14.59,71.8
14.6,72
14.5,71.8
14.55,72
14.5,71.5
14.56,71.8
14.62,71.7
14.67,71.7
14.6,72.1
14.69,72
14.69,71.9
14.7,71.8
14.6,71.7
14.69,71.9
14.695,72.1
14.7,71.8
14.7,72.1
14.72,71.9
14.7,72
14.77,72.2
14.77,71.8
14.7,71.5
14.65,71.5
14.6,71.6
14.74,71.9
14.78,71.8
14.7,71.8
14.7,72.2
14.71,71.6
14.77,71.7
14.75,72.1
14.75,71.7
14.75,71.6
14.7,72.1
14.75,71.9
14.72,71.9
14.6,71.7
14.6,71.3
14.6,71.7
14.7,71.9
14.71,71.8
14.72,71.9
14.71,72.1
14.7,71.8
14.72,71.7
14.69,71.9
14.6,71.6
14.6,72
14.6,71.6
14.55,71.5
14.5,71.6
14.5,72.7
14.58,72.1
14.5,71.8
14.54,72.2
14.53,71.8
14.46,71.8
14.43,71.7
14.4,71.6
14.4,72.3
14.43,72.1
14.4,71.6
14.5,71.9
14.52,72
14.5,72.1
14.5,71.9
14.52,72.1
14.54,71.9
14.5,71.6
14.5,72.2
14.5,71.8
14.5,71.5
14.5,71.9
14.6,72.1
14.66,72.1
14.695,72.2
14.73,71.9
14.72,71.8
14.7,71.8
14.8,72.4
14.83,72
14.7,72.2
14.7,72
14.7,71.8
14.7,72.3
14.83,71.8
14.79,71.8
14.76,71.5
14.79,71.7
14.7,71.4
14.73,72.2
14.74,72
14.67,71.8
14.6,71.8
14.6,71.9
14.63,72.1
14.7,72.1
14.65,71.6
14.69,71.6
14.7,71.8
14.64,71.5
14.615,72.2
14.59,72
14.7,72.1
14.6,71.7
14.63,71.8
14.56,71.8
14.5,72.4
14.51,71.8
14.6,71.8
14.61,71.5
14.62,72
14.64,72.4
14.6,71.8
14.5,72.1
14.56,71.6
14.6,72
14.6,71.9
14.595,71
14.59,72.1
14.61,71.6
14.72,71.8
14.71,72.1
14.7,72.1
14.7,71.8
14.69,71.9
14.74,72.5
14.72,71.8
14.7,71.4
14.7,71.6
14.82,71.8
14.77,72.2
14.81,71.9
14.88,71.7
14.8,71.6
14.91,72.1
14.925,71.9
14.94,71.9
15,71.9
15,72.4
15,72.3
14.9,72
14.91,71.9
14.86,72.7
14.78,71.3
14.7,71.5
14.91,72.4
14.97,71.6
15,71.8
15,72.5
14.8,71.8
15,71.2
15,71.5
14.975,71.6
14.95,71.8
14.87,72
14.91,71.6
14.93,71.7
14.97,71.8
15,72.5
14.8,72
14.85,72
14.875,72.2
14.9,71.6
14.9,71.6
15,72
14.95,72.3
15.01,72.1
14.98,71.8
15,71.9
15,71.8
15.045,72.2
15.09,72.2
15,71.8
15.1,71.8
15.1,71.9
15.08,71.6
15.13,72
15.17,72.2
15.135,72.1
15.1,72.2
15,71.9
15.11,72.1
15.1,71.8
15.2,71.9
15.1,72.3
15.12,72
15.18,71.6
15.215,72.4
15.25,71.6
15.23,71.5
15.2,71.6
15.36,71.8
15.31,72.2
15.2,72.3
15.2,71.8
15.17,71.6
15.165,71.9
15.16,71.7
15.22,71.9
15.19,71.5
15.2,71.5
15.2,72.2
15.04,71.5
15,72
15,71.5
15,71.9
15.07,71.9
15.1,71.5
15.05,71.8
14.99,71.3
15,72.6
15.01,71.9
14.96,72.3
15.03,72.3
15.1,71.9
15.1,72.1
15.1,72.2
15.08,71.8
15,71.2
15.05,72.1
15.01,72.1
15.02,71.9
14.995,72.2
14.97,71.6
14.96,72.4
15,71.8
15,71.6
15.04,71.9
15.1,72.3
15.1,71.6
15.055,72.4
15.01,72.2
15,72.1
15.04,71.3
15.04,71
15,72.6
15,72.1
14.99,72.2
15.1,71.8
15.05,71.2
15,72.4
15,71
14.8,72.6
14.85,72.3
14.82,71.4
14.8,71.5
14.9,72.3
14.92,72.3
14.93,71.7
14.94,72.3
15.1,72.4
15,72.7
15.08,71.8
15.12,71.8
15.1,71.9
15.11,71.8
15,73
15.055,72.1
15.11,71.8
15.16,72.1
15.1,71.6
15.1,71.8
15.1,72.2
15.1,72.2
15.1,72.1
15.145,72.1
15.19,72.2
15.1,72
15,71.6
15.04,72.1
15.1,72
15.1,72.4
15.1,71.8
15,72.1
15.05,72.4
15.1,71.8
15.1,71.9
15.1,71.7
15.02,72.1
14.89,72.2
14.7,71.9
14.7,71.6
14.7,71.9
14.755,72
14.81,71.9
14.8,72.2
14.8,71.8
14.8,72.2
14.9,71.8
14.97,71.5
14.96,72.6
14.88,72.1
14.8,71.8
14.8,72
14.82,72.2
14.9,72.1
14.9,72.2
14.8,71.8
14.89,71.9
14.86,71.9
14.85,72.2
14.84,71.8
14.9,72
15,71.8
15.04,72.2
15.1,72
15.1,72.2
15,72.2
14.9,71.5
14.915,72.2
14.93,72.2
14.92,71.8
14.9,71.5
15,71.7
14.97,71.8
14.89,71.5
14.7,71.9
15,71.9
14.985,72
14.97,71.9
15,72.5
14.96,72.1
15.01,71.7
15,71.9
14.93,71.9
14.85,72.2
14.875,71.8
14.9,72.1
14.8,71.8
14.9,71.6
14.8,72.4
14.7,71.9
14.74,72
14.7,72.1
14.8,71.8
14.845,71.8
14.89,71.5
14.8,72.3
14.7,71.9
14.77,71.8
14.8,71.6
14.8,71.5
14.8,71.7
14.7,72.2
14.755,71.9
14.81,72.8
14.81,71.8
14.82,71.8
14.8,72.2
14.89,71.6
14.89,71.5
14.8,72.1
14.8,72.2
14.8,72.4
15,71.7
15.1,71.8
14.93,71.9
14.9,71.6
14.9,71.9
14.93,71.6
14.96,72.1
14.93,71.8
14.9,72.2
14.8,72.7
14.8,72.1
14.9,72.1
14.92,72.2
14.8,72.3
14.8,71.8
14.86,72.2
14.85,72.2
14.84,71.6
14.8,71.6
14.7,72.1
14.7,71.9
14.7,72.4
14.7,71.5
14.8,71.9
14.75,71.6
14.74,71.3
14.73,72
14.75,71.9
14.7,72.1
14.6,71.5
14.7,72.1
14.72,72.2
14.8,72.1
14.8,72.3
14.8,71.7
14.8,71.8
14.83,72
14.79,72
14.76,71.7
14.7,72
14.7,72.1
14.74,71.8
14.72,72.1
14.7,71.8
14.8,72
14.8,71.6
14.83,72.1
14.86,72.1
14.82,71.7
14.8,71.5
14.8,72.4
14.835,72.1
14.87,72.1
14.8,72.1
14.8,71.8
14.8,71.9
15.01,71.9
14.97,72.4
14.92,72
14.925,71.9
14.93,72.3
14.9,71.9
14.99,72.2
14.94,71.5
14.7,72
14.9,71.8
15.04,71.6
14.8,71.6
14.815,71.9
14.83,72.2
14.9,72.2
14.9,71.8
14.89,72.1
14.84,71.8
14.8,71.9
14.8,72
14.88,71.7
14.84,71.5
14.8,71.8
14.85,72.2
14.8,67.8
14.5,67.7
14.4,68
14.26,67.7
14.1,68
14.1,67.9
14.105,68
14.11,70.1
14.1,70.1
14.1,70.1
14.2,69.8
14.21,69.7
14.2,70.2
14.16,69.8
14.16,70.1
14.16,69.7
14.2,69.5
14.2,69.7
14.25,70.3
14.3,70.1
14.34,69.8
14.3,70.3
14.4,69.5
14.36,69.8
14.32,70.3
14.35,70.1
14.3,70
14.2,69.5
14.28,70.3
14.3,70.1
14.3,69.7
14.3,69.5
14.3,70.3
14.3,70
14.35,70.1
14.29,69.7
14.3,70.1
14.2,69.9
14.26,70.1
14.2,70.1
14.25,69.9
14.3,69.9
14.2,70
14.25,69.7
14.3,70.2
14.35,70.3
14.29,69.8
14.26,69.8
14.25,70
14.26,70.3
14.27,70.1
14.3,70
14.3,70
14.25,70
14.2,69.7
14.2,69.5
14.09,70.2
14.06,69.9
14,69.8
13.94,69.6
13.86,69.7
13.9,70
13.8,70.2
13.84,70.1
13.9,69.9
13.9,69.7
13.8,69.6
13.85,69.7
13.9,69.8
13.86,70
13.86,69.9
13.8,69.8
13.9,69.7
13.9,69.8
13.83,69.7
13.765,70.3
13.7,69.6
13.8,69.7
13.8,69.6
13.74,70.2
13.74,69.7
13.74,69.9
13.9,69.7
13.8,69.8
13.79,69
13.78,70.4
13.8,69.7
13.8,69.5
13.8,69.6
13.75,69.8
13.81,69.7
13.79,70.3
13.8,70.1
13.8,70.1
13.8,69.8
13.85,69.9
13.9,69.6
13.9,69.7
13.9,69.5
13.9,69.7
13.91,69.7
13.88,70
13.85,70.1
13.9,70
13.9,69.8
13.8,70
13.82,69.5
13.8,69.7
13.83,70
13.85,69.7
13.875,69.8
13.9,69.7
13.76,69.7
13.76,69.4
13.8,70.4
13.74,70.4
13.69,69.8
13.7,70
13.5,69.5
13.52,69.8
13.54,69.7
13.6,70.1
13.6,70.6
13.53,69.8
13.6,70
13.63,70
13.6,69.8
13.7,70.1
13.65,70
13.6,69.7
13.66,69.6
13.7,70.2
13.7,70
13.62,69.9
13.7,70.4
13.76,69.7
13.815,70.1
13.87,69.8
13.8,69.8
13.8,69.8
13.72,69.95
13.7,70.1
13.8,69.6
13.9,69.8
13.72,69.5
13.73,69.8
13.74,70.1
13.77,70.1
13.77,69.6
13.8,69.9
13.84,69.8
13.85,69.3
13.9,69.5
13.9,69.9
13.9,70
13.9,69.8
13.9,70.4
13.8,70
13.93,70
14,69.7
13.88,69.8
13.9,70
13.9,70.3
13.9,70.1
13.9,69.7
13.9,70.1
13.9,70
13.9,69.9
13.8,70.5
13.8,70.1
13.77,69.7
13.79,69.8
13.81,69.5
13.73,69.9
13.8,70.3
13.8,70
13.73,70.2
13.8,69.8
13.8,69.4
13.8,69.9
13.795,69.6
13.79,70
13.79,69.8
13.82,70
13.9,70.1
13.8,70
13.77,69.8
13.8,70.1
13.8,69.8
13.85,70.2
13.9,69.6
13.84,69.9
13.81,69.5
13.86,70
14,70.3
13.98,69.8
14,70
14.05,70
14.1,69.9
14.1,69.5
13.98,69.7
14,69.8
14.1,69.7
14.14,69.9
14.17,69.9
14.18,69.9
14.2,70.1
14.22,70.1
14.27,69.9
14.3,70.1
14.28,69.5
14.24,69.9
14.4,69.8
14.4,70.2
14.36,70
14.35,70
14.34,70
14.34,69.8
14.41,69.6
14.5,69.8
14.51,70
14.45,70.3
14.5,70.2
14.5,69.9
14.5,69.8
14.5,69.6
14.6,70.1
14.5,69.8
14.53,69.6
14.6,70
14.64,69.7
14.56,70
14.58,69.7
14.6,69.7
14.6,69.7
14.6,69.9
14.6,70.1
14.7,69.9
14.71,69.7
14.77,69.5
14.78,70
14.78,70.1
14.78,70
14.8,69.9
14.9,69.8
15,70.2
14.9,69.8
14.9,69.9
14.9,69.9
14.87,70
14.935,69.8
15,70.1
14.92,70.1
14.89,70
15,69.9
15,70.1
14.9,69.8
15,69.9
14.95,70.1
14.9,70
14.86,70
14.87,70
14.9,69.8
14.93,69.7
15,69.8
15,70.2
15,69.9
15.05,70
15.1,69.7
15.1,70
15.04,69.8
15.06,69.8
15.07,70.1
15.07,70
15.11,70
15.1,69.9
15.1,69.8
15.1,70.1
15.01,70.1
15.1,70
15.1,70
15.1,70
15.08,70.1
15.08,69.4
15.085,70.1
15.09,69.5
15.1,70.1
15.2,70
15.08,70
15.1,69.8
15.1,69.7
15.1,70
15.03,70
15.03,69.8
15.03,70.3
15.03,70.1
15.1,69.6
15,70.1
15.02,69.8
15.1,70.1
15.1,70
15.1,69.8
15.085,69.8
15.07,70.2
15.02,69.7
15.01,70
15.05,69.9
15.1,69.8
15.02,70
15.01,69.8
15.1,70.2
15.1,69.8
15.1,70
15.07,70.1
15.04,70
15.04,70
15.03,69.8
15.1,70
15.05,69.8
15.025,69.5
15,70
15.1,69.6
15.1,69.6
15.02,70
15.1,70
15.03,70.2
15.03,69.8
15,69.8
15.005,70.1
15.01,69.8
15.02,69.7
15,69.7
15.1,69.9
15.01,69.8
15.03,69.8
15,69.7
14.97,69.6
14.98,70.1
14.99,70
15.07,70.1
15.08,69.9
15.12,69.8
15.1,70.3
14.99,70.1
15.01,69.9
15.055,70.1
15.1,70
15.1,69.9
15.2,69.9
15.1,69.8
15.1,70.4
15.1,69.5
15.1,69.7
15.1,70.1
15.1,69.8
15.1,70.2
15.1,61.7
14.7,61.9
14.4,61.7
14,62.2
13.8,62
13.7,61.6
13.6,61.9
13.55,61.8
13.5,61.8
13.4,61.6
13.3,62
13.4,61.6
13.3,62.1
13.3,61.9
13.2,62
13.2,62
13.2,62.1
13.2,61.9
13.2,61.6
13.2,62
13.2,62
13.2,61.9
13.2,61.9
13.2,62
13.2,61.9
13.2,61.9
13.2,61.8
13.1,61.85
13.2,61.9
13.2,61.7
13.1,62.2
13,59.9
12.9,60
12.85,59.9
12.8,60.3
12.7,59.9
12.6,60.1
12.7,60.1
12.6,59.9
12.7,59.9
12.6,59.9
12.6,59.8
12.65,59.9
12.7,59.9
12.6,60
12.6,60.1
12.7,59.8
12.6,60.1
12.6,59.8
12.6,60.1
12.55,59.8
12.5,59.8
12.6,59.9
12.6,59.8
12.6,59.8
12.6,59.9
12.7,60
12.7,59.9
12.7,59.8
12.7,59.8
12.7,59.9
12.7,59.9
12.8,59.8
12.9,59.9
12.8,59.9
12.8,60.1
12.8,60
12.9,59.7
12.85,59.7
12.8,59.9
12.9,59.6
12.8,60.1
12.9,59.8
12.9,60
12.9,60.3
12.8,60.2
12.7,59.8
12.75,59.9
12.8,59.8
12.8,59.9
12.9,59.8
12.9,59.9
12.8,59.9
12.9,59.8
12.8,60
12.8,60.1
12.8,60
12.8,60.2
12.9,59.8
12.9,59.9
12.9,59.8
12.9,60
13,59.9
13,59.9
13,60
13,59.9
13,59.9
13,60
13,59.8
13,59.9
13,59.9
13,59.8
12.9,60.1
12.7,51.9
12.5,51.8
12.2,52
12,52
11.8,52.1
11.7,51.8
11.6,52
11.4,51.8
11.35,51.8
11.3,51.9
11.3,52
11.3,51.8
11.2,52
11.1,52
11.2,52
11.1,51.85
11.2,51.7
11.15,51.8
11.1,52
11.1,51.8
11.1,52
11.2,51.8
11.2,51.8
11.1,52.1
11.2,51.8
11.2,51.8
11.25,51.9
11.3,51.9
11.2,51.9
11.3,52
11.3,52.1
11.2,52
11.2,52
11.3,51.9
11.2,51.9
11.25,52
11.3,52.1
11.3,51.8
11.3,51.9
11.3,52.1
11.4,51.9
11.3,51.8
11.4,52
11.4,52
11.4,52
11.4,51.9
11.4,52.1
11.4,51.9
11.4,51.8
11.4,52
11.4,52
11.4,52
11.45,52.2
11.5,52
11.4,51.8
11.4,51.9
11.5,52
11.5,52
11.6,52.1
11.5,51.9
11.6,52.1
11.5,52
11.4,51.8
11.5,52
11.5,52
11.5,52
11.6,52
11.6,52
11.6,52
11.6,51.8
11.6,52
11.5,51.9
11.6,52.1
11.5,45.8
11.1,30.1
10.5,30.1
10.1,25
9.3,13.6
9,10.9
8.7,0
8,43.6
7,45.6
5.9,47.8
4.5,44.8
3.1,46.3
1.7,45.8
1.1,30
1.05,29.9
1,29.9
1.1,0
1.2,0
1.2,0
1.3,0
1.3,0
1.3,0
1.3,0
1.3,0
1.3,0
1.3,0
1.3,0
1.3,0
1.3,0
