TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM
2010-11-17 12:00:00;N;B;77;47;31;4;225;0;107.0;270;9;13.6;24;0;23.8;0
2010-11-18 12:00:00;N;B;79;57;26;38;0;0;108.7;247;3;13.54;24;0;23.4;0
2011-01-02 12:00:00;N;L;18;57;16;15;180;0;108.0;45;4;13.67;24;0;28.6;0
2011-01-28 12:00:00;N;B;9;58;43;25;45;0;105.0;45;7;0.0;24;0;28.3;0
2010-12-13 04:18:00;A;L;4;55;51;27;90;12.1;105.0;90;5;0.0;16;18;21.8;0
2010-09-27 12:00:00;N;L;56;9;35;15;247;0;111.0;225;3;0.0;24;0;24.5;0
2010-12-04 12:00:00;N;L;68;44;38;5;90;12.1;103.0;45;9;0.0;24;0;27.9;0
2011-01-20 12:00:00;N;B;12;55;5;26;270;0;108.0;270;3;13.21;24;0;24.7;0
2010-10-15 12:00:00;N;B;71;26;36;50;157;7.45;105.2;270;7;0.0;20;24;17.95;1.7
2010-12-01 12:00:00;N;L;54;18;34;43;90;12.1;108.0;0;7;0.0;24;0;24.7;0
2010-12-02 12:00:00;N;L;49;58;35;40;90;12.1;108.7;45;8;0.0;24;0;27.7;0
2010-12-26 12:00:00;N;L;6;54;48;5;225;0;110.0;180;5;0.0;24;0;29.7;0
2010-12-27 12:00:00;N;L;9;28;45;8;225;0;108.0;180;8;0.0;24;0;29.9;0
2011-03-20 12:00:00;N;L;85;33;5;8;90;0;108.0;135;3;13.57;23;0;24.89;0
2011-03-21 12:00:00;N;L;90;4;6;26;90;0;108.0;202;3;13.42;24;0;24.16;0
2011-03-22 12:00:00;N;L;95;48;6;30;45;0;105.0;90;3;13.48;23;0;20.87;0
2010-11-28 12:00:00;N;L;70;51;29;16;90;0;107.8;0;4;13.67;24;0;25.3;0
2011-01-05 12:00:00;N;L;9;21;4;59;112;0;108.0;225;3;14.25;24;0;26.8;0
2011-01-04 12:00:00;N;L;14;18;7;50;112;0;108.0;0;2;13.88;24;0;28.9;0
2011-01-31 12:00:00;N;B;6;16;55;7;22;0;108.0;45;4;13.63;24;0;25.9;0
2011-02-01 08:00:00;A;B;11;21;58;25;22;7.35;108.0;45;4;0.0;20;0;20.5;2.1
2011-02-24 12:00:00;N;L;6;28;49;58;225;0;108.0;225;6;0.0;24;0;26;0
2011-02-26 12:00:00;N;L;9;26;37;49;0;0;108.0;0;0;13.29;24;0;26.95;0
2011-02-19 12:00:00;D;B;4;55;51;27;0;0;0.0;0;0;0.0;0;0;0;0
2011-02-20 09:00:00;A;B;4;14;51;25;0;0;104.0;0;0;0.0;21;0;11.72;0
2011-04-13 20:30:00;A;B;113;14;22;35;0;0;108.0;0;0;0.0;8;30;9.86;0
2011-04-16 21:00:00;D;B;113;14;22;35;0;11.2;0.0;0;0;0.0;0;0;0;0
2011-04-17 03:36:00;A;L;114;18;22;10;0;0;108.0;0;0;0.0;6;36;8.09;0
2011-03-06 17:00:00;D;L;32;58;29;32;0;10.5;0.0;0;0;0.0;0;0;0;0.2
2011-03-07 12:00:00;N;L;35;15;26;31;225;0;108.0;270;4;13.53;19;0;17.64;0
2011-03-05 12:00:00;N;L;31;55;31;27;67;0;108.0;67;7;0.0;26;0;26.96;0
2011-03-05 15:00:00;A;L;32;58;29;32;135;0;108.0;45;4;0.0;3;0;3.27;0
2011-03-02 11:42:00;D;B;14;54;35;30;0;0;0.0;0;0;0.0;0;0;0;0
2011-03-16 12:00:00;N;L;72;34;16;30;135;0;108.0;45;4;13.58;24;0;26.84;0
2011-01-29 12:00:00;N;B;5;42;48;41;45;0;108.0;45;6;0.0;24;0;27.2;0
2011-03-12 12:00:00;N;L;50;43;13;58;45;0;118.0;45;4;14.83;24;0;31.02;0
2011-04-01 12:00:00;N;L;122;29;27;19;22;10.4;105.0;45;5;0.0;24;0;27.86;0
2011-04-02 07:00:00;A;L;120;0;32;48;270;10.4;108.0;45;4;0.0;19;0;23.04;0
2011-02-27 12:00:00;N;L;3;8;36;38;270;0;108.0;270;4;13.38;24;0;28.18;0
2011-03-04 12:00:00;N;L;26;58;33;15;67;0;108.0;67;7;0.0;24;0;27.18;0
2011-03-13 12:00:00;N;L;56;35;15;50;45;0;115.0;45;4;15.04;24;0;29.17;0
2011-04-18 21:30:00;D;B;114;18;22;10;0;6.9;0.0;0;0;0.0;0;0;0;0.8
2011-04-19 12:00:00;N;B;117;54;21;0;67;7.25;101.0;45;4;11.03;14;30;9.59;1
2011-04-20 12:00:00;N;B;119;18;21;12;112;7.25;101.0;90;4;10.29;24;0;18.98;1
2011-04-21 12:00:00;N;B;119;2;23;50;0;7.25;101.0;67;3;10.0;24;0;20.4;1
2011-02-06 12:00:00;N;L;2;50;51;46;67;0;102.0;225;8;0.0;24;0;24.89;0
2011-02-06 13:30:00;A;L;4;55;51;27;225;11;105.0;225;8;0.0;1;30;1.55;0
2011-02-04 01:30:00;D;L;11;21;58;25;0;10.9;0.0;0;0;0.0;0;0;0;0
2011-02-28 12:00:00;N;L;2;2;37;48;90;0;108.0;90;4;13.67;24;0;27.48;0
2011-03-24 18:00:00;A;L;103;16;1;49;0;0;101.0;0;0;0.0;6;0;1.1;0
2011-03-25 04:30:00;D;L;103;16;1;49;0;10.4;0.0;0;0;0.0;0;0;0;0
2011-03-25 12:00:00;N;L;104;54;1;50;0;10.4;105.0;90;3;12.94;8;30;4.88;0
2011-04-13 12:00:00;N;L;114;36;21;53;270;7.55;108.0;45;3;14.04;24;0;27.84;2.1
2011-02-04 12:00:00;N;L;8;35;57;50;225;0;105.0;225;5;0.0;11;30;8.74;0
2011-01-30 12:00:00;N;B;1;1;51;36;45;0;108.0;45;5;0.0;24;0;26.4;0
2011-03-26 12:00:00;N;L;108;20;6;8;45;0;108.0;45;3;14.04;24;0;28.21;0
2011-03-27 12:00:00;N;L;111;12;10;9;22;0;108.0;45;7;0.0;24;0;28.88;0
2011-03-28 12:00:00;N;L;113;32;13;33;45;0;108.0;45;8;0.0;24;0;28.41;0
2011-03-10 12:00:00;N;L;42;56;14;4;135;0;108.0;135;7;12.17;24;0;27.24;0
2011-03-09 12:00:00;N;L;39;10;19;36;135;0;108.0;135;7;11.74;23;0;25.47;0
2011-03-14 12:00:00;N;L;61;20;18;55;45;0;115.0;45;4;14.7;23;0;27.8;0
2011-03-17 12:00:00;N;L;74;0;12;30;135;0;108.0;225;5;0.0;23;0;25.42;0
2011-02-22 23:00:00;D;L;4;20;51;16;0;0;0.0;0;0;0.0;0;0;0;0
2011-02-23 12:00:00;N;L;1;2;23;41;225;0;108.0;225;4;13.71;14;0;16.27;0
2011-03-03 12:00:00;N;L;20;20;34;44;135;0;108.0;135;6;13.04;23;0;26.54;0
2011-02-05 12:00:00;N;L;6;24;55;11;225;0;100.0;225;9;0.0;24;0;23.55;0
2011-03-11 12:00:00;N;L;45;55;11;14;45;0;110.0;135;7;11.25;24;0;27.82;0
2011-03-19 12:00:00;N;L;80;7;5;7;90;0;108.0;90;7;0.0;24;0;26.52;0
2011-03-18 12:00:00;N;L;76;10;7;36;135;0;108.0;90;7;0.0;14;0;26.58;0
2011-04-10 18:30:00;D;B;120;0;32;48;0;7.55;0.0;0;0;0.0;0;0;0;2.1
2011-04-11 12:00:00;N;B;123;13;28;16;225;7.55;108.0;0;4;13.71;17;30;21.05;2.1
2011-02-25 12:00:00;N;L;10;53;42;12;225;0;108.0;225;6;13.17;24;0;26.89;0
2011-03-01 12:00:00;N;L;9;57;37;34;90;0;108.0;90;4;13.67;24;0;27.28;0
2011-03-02 12:00:00;N;B;14;0;36;44;135;0;108.0;135;4;7.69;1;18;0;0
2011-01-23 12:00:00;N;B;17;17;19;55;0;0;108.0;0;5;0.0;24;0;24.8;0
2011-03-08 12:00:00;N;L;37;14;22;39;270;0;108.0;270;6;0.0;24;0;26.58;0
2011-01-24 12:00:00;N;B;16;11;24;21;22;0;108.0;180;4;13.38;24;0;24.6;0
2010-11-27 12:00:00;N;L;76;16;28;15;0;12.1;107.5;247;4;15.22;23;0;23;0
2011-03-23 12:00:00;N;L;99;6;4;32;135;0;105.0;90;3;13.54;24;0;19.72;0
2011-03-24 12:00:00;N;L;102;31;1;58;135;0;103.0;0;3;13.48;23;0;17.79;0
2011-04-12 12:00:00;N;B;119;37;23;54;157;7.55;108.0;22;4;14.08;24;0;28.1;2.1
2011-06-21 19:18:00;D;B;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0;0
2011-06-21 23:18:00;A;B;103;16;1;49;0;0;105.0;0;0;13.25;4;0;4.01;0
2011-04-26 02:00:00;A;L;114;18;22;10;0;11.2;108.0;0;0;0.0;14;0;15.62;0
2011-05-04 04:30:00;D;B;114;18;22;10;0;7.15;0.0;0;0;0.0;0;0;0;1.1
2011-05-04 12:00:00;N;B;116;7;22;4;112;7.15;110.0;45;3;14.4;7;30;7.56;1.1
2011-05-10 12:00:00;N;L;110;15;9;32;202;10.5;105.0;225;3;12.08;24;0;22.8;0
2011-05-12 12:00:00;N;L;104;16;1;1;0;10.5;105.0;270;3;13.13;24;0;23.88;0
2011-05-12 13:42:00;A;L;103;16;1;49;0;10.5;105.0;270;3;0.0;1;42;2.47;0
2011-05-05 11:30:00;A;B;120;45;23;6;0;7.15;110.0;0;0;0.0;23;30;23.48;1.1
2011-05-30 12:00:00;N;L;113;53;17;39;45;11.2;105.0;45;3;13.33;24;0;26.78;0
2011-06-25 12:00:00;N;L;98;20;5;21;315;8.6;105.0;135;3;14.04;24;0;25.84;0
2011-06-12 09:12:00;A;L;103;9;1;42;0;9.5;105.0;0;0;13.02;21;12;18.53;0
2011-05-31 09:42:00;A;L;114;18;22;10;0;11.2;105.0;0;0;12.2;22;42;24.35;0
2011-06-05 07:48:00;A;B;119;30;24;45;0;7.1;105.0;0;0;11.73;20;48;19.85;1.2
2011-06-10 12:00:00;N;L;110;22;8;1;0;9.5;105.0;0;5;0.0;24;0;25.92;0
2011-05-06 21:00:00;D;L;120;45;23;6;0;10.5;0.0;0;0;0.0;0;0;0;0
2011-05-26 18:00:00;D;L;103;16;1;49;0;10.5;0.0;0;0;0.0;0;0;0;0
2011-05-11 12:00:00;N;L;107;15;5;1;225;10.5;105.0;225;3;13.17;24;0;23.18;0
2011-06-26 12:00:00;N;L;93;18;6;19;270;8.6;105.0;225;4;13.24;25;0;26.93;0
2011-05-27 12:00:00;N;L;106;19;4;9;0;10.5;105.0;337;3;13.56;18;0;20.89;0
2011-06-07 05:18:00;D;L;119;30;24;45;0;9.5;0.0;0;0;0.0;0;0;0;0
2011-05-14 06:00:00;D;B;103;16;1;49;0;0;0.0;0;0;0.0;0;0;0;0
2011-05-17 13:30:00;A;B;103;16;1;49;0;0;0.0;0;0;0.0;79;30;0;0
2011-05-18 23:24:00;D;B;103;16;1;49;0;0;0.0;0;0;0.0;0;0;0;0
2011-05-19 01:48:00;A;B;103;16;1;49;0;0;0.0;0;0;0.0;2;24;0;0
2011-05-19 22:00:00;D;B;103;16;1;49;0;0;0.0;0;0;0.0;0;0;0;0
2011-06-16 17:48:00;D;B;103;16;1;49;0;0;0.0;0;0;0.0;0;0;0;0
2011-06-16 23:42:00;A;B;103;16;1;49;0;0;105.0;0;0;12.71;5;54;6.42;0
2011-05-19 23:42:00;A;B;103;16;1;49;0;0;0.0;0;0;0.0;1;42;0;0
2011-05-21 07:36:00;D;B;103;16;1;49;0;0;0.0;0;0;0.0;0;0;0;0
2011-06-11 12:00:00;N;L;106;37;4;22;0;9.5;105.0;180;3;13.08;24;0;25.84;0
2011-05-07 12:00:00;N;L;118;43;20;52;112;10.5;105.0;225;2;14.0;15;0;16.05;0
2011-05-08 12:00:00;N;L;115;48;16;56;202;10.5;105.0;0;3;11.92;24;0;16.87;0
2011-05-09 12:00:00;N;L;113;12;13;18;202;10.5;105.0;202;3;11.13;24;0;16.32;0
2011-04-21 15:30:00;A;B;120;45;23;6;45;7.15;101.0;67;3;0.0;3;30;2.92;1.1
2011-05-28 12:00:00;N;L;109;9;8;52;45;11.2;105.0;315;3;13.5;24;0;26.94;0
2011-06-07 12:00:00;N;L;119;22;21;21;202;9.5;105.0;225;3;13.13;6;42;6.86;0
2011-05-21 14:18:00;A;B;103;16;1;49;0;0;0.0;0;0;0.0;6;42;0;0
2011-04-24 21:00:00;D;L;120;45;23;6;0;11.2;0.0;0;0;0.0;0;0;0;0
2011-04-25 12:00:00;N;L;117;9;22;32;270;11.2;108.0;0;3;12.67;15;0;15.8;0
2011-06-04 02:48:00;D;B;114;18;22;10;0;7.1;0.0;0;0;0.0;0;0;0;1.2
2011-06-04 12:00:00;N;B;116;59;21;32;135;0;105.0;202;1;0.0;9;12;9.4;0
2011-03-15 12:00:00;N;L;67;26;18;43;90;0;115.0;45;4;14.33;24;0;28.12;0
2011-05-29 12:00:00;N;L;112;41;12;31;45;11.2;105.0;45;3;13.33;24;0;26.82;0
2011-03-02 09:46:00;A;L;14;54;35;30;0;0;0.0;0;0;0.0;20;46;29.69;0
2011-03-30 12:00:00;N;L;117;50;18;27;22;0;101.0;45;8;0.0;24;0;22.16;0
2011-03-31 12:00:00;N;L;119;20;22;51;0;0;110.0;45;6;0.0;24;0;28.89;0
2011-06-08 12:00:00;N;L;116;59;16;4;0;9.5;105.0;202;1;13.46;24;0;26.19;0
2011-06-09 12:00:00;N;L;112;41;12;56;0;9.5;105.0;337;3;13.13;24;0;25.86;0
2011-07-21 08:42:00;D;L;50;9;26;37;0;10.35;0.0;0;0;0.0;0;0;0;0
2011-07-21 12:00:00;N;L;51;38;26;11;0;10.35;105.0;0;3;12.42;3;18;3.21;0
2011-06-30 15:30:00;A;L;76;58;9;14;0;8.6;105.0;0;3;12.0;4;0;4.21;0
2011-07-12 12:00:00;N;L;56;46;24;40;0;8.5;105.0;90;3;13.75;0;48;0.68;0
2011-06-28 12:00:00;N;L;83;44;5;39;270;8.6;105.0;225;6;11.44;25;0;27.54;0
2011-07-30 12:00:00;N;L;82;48;11;42;0;10.35;110.0;225;7;13.33;24;0;27.69;0
2011-07-12 14:18:00;A;L;56;10;25;21;0;8.5;105.0;90;3;9.7;3;18;2.59;0
2011-07-12 23:24:00;D;L;56;10;25;21;0;8.5;0.0;0;0;0.0;0;0;0;0
2011-07-13 12:00:00;N;L;55;17;26;5;0;8.5;105.0;135;2;13.81;12;36;13.51;0
2011-07-24 12:00:00;N;L;64;22;24;4;0;10.35;105.0;135;3;13.33;24;0;25.74;0
2011-07-31 12:00:00;N;L;83;12;17;19;0;10.35;110.0;225;5;13.67;24;0;27.84;0
2011-07-31 13:30:00;A;L;83;41;17;16;0;10.35;110.0;225;3;6.67;3;0;1.74;0
2011-06-29 12:00:00;N;L;78;26;5;46;270;8.6;105.0;292;4;12.04;24;30;26.56;0
2011-07-13 17:24:00;A;L;54;8;25;55;0;8.5;105.0;135;2;11.88;6;24;6.07;0
2011-09-06 15:48:00;A;B;51;53;24;35;0;0;105.7;315;3;11.46;4;48;4.05;0
2011-07-16 12:48:00;D;B;54;8;25;55;0;7.1;0.0;0;0;0.0;0;0;0;1.2
2011-07-27 12:00:00;N;L;74;6;12;52;135;10.35;113.0;135;3;14.57;23;0;29.21;0
2011-06-30 12:00:00;N;L;76;17;9;10;315;8.6;105.0;0;3;12.88;24;0;25.64;0
2011-07-08 12:00:00;N;B;63;50;23;17;315;7.1;105.0;270;3;11.17;24;0;26.33;1.2
2011-09-06 12:00:00;N;B;52;56;25;22;202;7.4;111.3;315;3;14.05;22;12;26.68;1.66
2011-07-17 11:18:00;A;B;50;9;26;37;0;7.1;105.0;0;3;12.61;24;30;24.92;1.2
2011-07-28 12:00:00;N;L;78;36;7;3;;10.35;115.0;247;3;14.04;23;30;31.42;0
2011-07-25 12:00:00;N;L;68;7;21;11;0;10.35;108.0;225;3;13.04;24;0;26.81;0
2011-07-09 12:00:00;N;B;57;43;24;40;247;7.1;105.0;90;3;13.13;24;0;25.76;1.2
2011-07-03 16:00:00;D;B;76;58;9;14;0;7.1;0.0;0;0;0.0;0;0;0;1.2
2011-07-04 12:00:00;N;B;73;42;13;47;0;7.1;105.0;225;3;13.41;20;30;28.8;1.2
2011-07-05 12:00:00;N;B;72;45;16;28;0;7.1;105.0;270;3;11.0;24;0;25.78;1.2
2011-06-24 06:48:00;D;L;103;16;1;49;0;8.6;0.0;0;0;0.0;0;0;0;0
2011-06-24 12:00:00;N;L;102;48;1;35;315;8.6;105.0;202;3;13.46;5;12;5.21;0
2011-07-09 15:48:00;A;B;56;22;24;46;0;7.1;105.0;90;3;8.09;6;48;4.22;1.2
2011-07-12 11:12:00;D;L;56;22;24;46;0;8.5;0.0;0;0;0.0;0;0;0;0
2011-07-29 12:00:00;N;L;82;29;6;5;0;10.35;111.0;225;5;13.83;24;0;28.07;0
2011-06-27 12:00:00;N;L;88;2;6;24;270;4.3;105.0;225;4;12.33;24;0;25.96;-8.6
2011-07-22 12:00:00;N;L;56;21;26;1;0;10.35;105.0;270;3;10.25;28;0;24.98;0
2011-07-22 21:00:00;A;L;56;10;25;21;0;10.35;105.0;0;0;11.5;10;0;10.03;0
2011-07-23 05:12:00;D;B;56;10;25;21;0;0;0.0;0;0;0.0;0;0;0;0
2011-07-23 12:00:00;N;L;58;5;25;13;0;10.35;105.0;135;3;13.38;6;48;7.12;0
2011-07-26 12:00:00;N;L;72;5;17;18;0;10.35;110.0;270;3;14.17;24;0;28.52;0
2011-07-06 12:00:00;N;B;69;29;19;38;45;7.1;105.0;270;3;10.42;24;0;26.71;1.2
2011-07-07 12:00:00;N;B;66;40;21;37;270;7.1;105.0;315;3;10.56;25;0;27.5;1.2
2011-09-12 22:24:00;A;B;55;59;24;3;0;7.105;107.7;225;3;14.52;10;24;10.56;1.67
2011-08-28 12:00:00;N;B;71;31;17;14;315;7.265;102.2;225;5;11.75;24;0;23.9;-0.85
2011-09-08 14:06:00;D;L;51;53;24;35;0;9.95;0.0;0;0;0.0;0;0;0;0
2011-09-09 12:00:00;N;L;56;33;26;28;90;9.915;106.6;45;3;13.25;20;54;21.8;0.13
2011-08-31 12:00:00;N;B;57;6;25;53;270;7.32;112.6;225;3;14.58;24;0;29.51;1.38
2011-08-31 16:54:00;A;B;56;15;25;36;225;7.295;111.0;225;2;14.9;4;54;5.5;1.11
2011-08-23 12:00:00;N;B;84;2;13;29;0;7.2;100.9;225;3;12.38;24;0;23.41;1.4
2011-08-26 12:00:00;N;B;76;59;8;16;315;7.22;102.0;225;3;12.5;24;0;23.9;1.84
2011-08-18 02:00:00;D;L;83;41;17;16;0;7.1;0.0;0;0;0.0;0;0;0;0
2011-08-18 12:00:00;N;L;85;43;19;31;0;7.1;108.0;225;3;13.9;10;0;11.6;0
2011-08-29 12:00:00;N;B;68;55;20;32;337;7.37;102.2;225;5;12.08;24;30;78.28;-1.28
2011-08-24 12:00:00;N;B;82;31;8;49;202;7.11;100.3;225;4;12.08;24;0;23.32;1.58
2011-08-19 02:30:00;A;L;88;0;22;5;0;7.1;55.0;0;0;0.0;16;0;16.56;0
2011-08-27 12:00:00;N;B;73;15;13;49;315;7.305;102.0;270;5;12.29;24;0;23.92;1.19
2011-08-30 12:00:00;N;B;64;10;24;10;292;7.075;102.2;270;4;12.72;25;0;22.8;-1.33
2011-09-05 14:48:00;D;B;56;17;25;33;0;0;0.0;0;0;0.0;0;0;0;0
2011-11-02 12:00:00;N;L;57;11;25;1;45;10.055;104.8;135;2;12.17;12;0;10.8;0.75
2011-08-21 16:24:00;D;B;88;49;20;11;0;0;0.0;0;0;0.0;0;0;0;0
2011-09-12 05:42:00;D;B;56;17;25;40;0;6.95;0.0;0;0;0.0;0;0;0;1.5
2011-09-12 12:00:00;N;B;56;38;26;35;270;6.995;105.1;225;3;14.13;6;18;6.18;1.57
2011-08-22 12:00:00;N;B;86;32;17;40;0;6.25;95.4;180;5;11.84;19;6;16.95;0.5
2011-08-25 12:00:00;N;B;80;52;5;4;292;6.93;100.6;225;5;11.25;24;0;23.82;1.34
2011-09-09 18:00:00;A;L;56;19;25;39;0;9.915;108.1;45;3;15.17;6;0;6.25;-0.01
2011-09-18 12:00:00;N;L;61;43;24;24;112;8.23;105.7;135;4;13.63;24;0;23.9;0.04
2011-10-06 21:30:00;D;L;9;4;27;45;0;0;0.0;0;0;0.0;0;0;0;0
2011-10-07 12:00:00;N;L;50;29;27;35;0;6.76;104.6;315;4;13.0;4;0;3.86;-0.08
2011-09-22 22:30:00;D;B;74;54;12;43;0;6.63;0.0;0;0;0.0;0;0;0;0.8
2011-09-23 12:00:00;N;B;73;22;15;58;315;7.05;104.7;225;3;13.7;13;30;12.38;1.8
2011-09-24 12:00:00;N;B;69;50;19;39;315;7.02;105.3;315;3;13.67;24;30;23.85;1.74
2011-09-27 00:30:00;A;B;56;16;25;30;0;7.05;104.5;225;3;13.92;12;30;11.66;1.5
2011-09-30 22:00:00;D;B;56;14;25;34;0;0;0.0;0;0;0.0;0;0;0;0
2011-10-01 12:00:00;N;B;55;19;26;13;270;7.03;108.0;45;3;13.9;12;1;13.02;1.88
2011-10-20 12:00:00;N;B;51;0;27;32;225;0;103.8;315;4;13.0;6;0;6.8;0
2011-10-22 12:00:00;N;B;51;1;27;28;315;6.6;0.0;315;7;6.5;24;0;9.7;1.4
2011-11-03 12:00:00;N;L;57;10;25;0;0;0;0.0;135;3;0.0;24;0;0;0
2011-10-24 12:00:00;N;B;51;1;27;31;225;6.7;0.0;315;3;0.0;0;0;2.2;1.14
2011-10-25 12:00:00;N;B;51;56;26;30;0;6.73;0.0;315;3;0.0;0;0;0;1.18
2011-12-17 12:00:00;N;L;20;19;56;30;225;9.95;104.8;315;6;11.36;25;0;27.6;1
2011-11-04 12:00:00;N;L;60;43;24;38;90;10.115;105.2;315;3;13.4;15;0;15.9;0.67
2011-09-19 12:00:00;N;L;66;51;22;46;135;8.455;105.4;225;4;13.92;24;0;23.8;0.51
2011-09-21 12:00:00;N;L;73;15;14;25;157;8.435;105.6;225;3;14.04;23;30;23.55;0.33
2011-10-30 19:00:00;D;L;56;11;25;47;0;10.005;0.0;0;0;0.0;0;0;0;0.59
2011-10-08 08:00:00;A;L;47;11;30;54;0;6.65;102.7;0;5;9.14;22;0;14.32;0.5
2011-09-25 12:00:00;N;B;65;7;24;35;315;7;105.1;225;3;13.76;25;0;23.91;1.6
2011-10-30 00:06:00;A;L;56;10;25;21;180;10.255;105.7;135;2;13.78;11;6;11.56;0.49
2011-10-23 12:00:00;N;B;51;5;27;22;225;6.71;0.0;0;3;6.09;22;30;8.6;1.12
2011-10-28 21:00:00;D;L;51;57;25;48;0;10.39;0.0;0;0;0.0;0;0;0;0
2011-10-29 12:00:00;N;L;55;9;26;24;90;10.205;105.8;45;2;13.47;15;0;16.4;0.29
2011-10-31 12:00:00;N;L;56;11;25;47;45;10.11;0.0;135;2;0.0;16;0;0;0.64
2011-09-17 02:30:00;D;L;55;59;24;3;0;8.16;0.0;0;0;0.0;0;0;0;0.3
2011-09-17 12:00:00;N;L;56;26;26;13;67;8.295;104.8;225;3;13.89;9;30;9.4;0.17
2011-09-21 20:00:00;A;L;74;55;12;43;0;8.275;105.7;225;3;14.25;8;0;7.86;0.07
2011-10-02 09:00:00;A;B;49;1;27;40;270;7;104.8;270;3;13.91;22;0;22.35;1.64
2011-09-26 12:00:00;N;B;59;56;24;44;270;7.015;105.0;225;3;13.63;24;0;22.9;1.97
2011-10-26 11:00:00;A;B;51;55;25;36;0;6.9;0.0;0;0;2.71;24;0;3.8;1.6
2011-11-01 12:00:00;N;L;56;17;25;49;0;10.1;0.0;135;2;0.0;24;0;0;0.74
2011-09-20 12:00:00;N;L;70;56;18;31;135;7.93;104.3;225;3;13.78;23;0;22.49;0.74
2011-10-21 12:00:00;N;B;51;53;26;35;315;6.89;0.0;315;7;1.0;24;0;4.7;1.1
2011-10-18 23:00:00;D;B;47;11;30;54;0;0;0.0;0;0;0.0;0;0;0;0
2011-10-19 12:00:00;N;B;51;27;27;8;135;6.47;105.9;315;3;14.77;13;0;12.62;-1.16
2011-11-16 12:00:00;N;L;17;55;35;12;315;10.05;104.6;315;3;13.28;25;0;25.05;0.64
2011-11-22 12:00:00;N;L;9;9;42;57;0;9.6;108.5;315;9;9.67;24;0;30.5;2.2
2011-12-18 12:00:00;N;L;27;46;53;5;225;9.955;104.7;315;6;11.29;24;0;25.3;0.49
2011-11-06 12:00:00;N;L;56;16;16;33;225;10.04;104.9;0;3;13.48;25;0;24.8;0.52
2011-11-25 23:54:00;A;L;9;33;53;58;0;10.22;103.8;225;6;13.61;11;54;11.2;1.12
2011-11-25 12:00:00;N;L;3;24;53;41;45;10.2;107.1;225;5;13.38;24;0;22.9;0.8
2011-12-04 12:00:00;N;B;11;33;56;57;180;6.97;107.0;270;8;13.08;24;0;24.2;1.68
2011-12-02 12:00:00;N;B;8;2;54;10;270;7.2;0.0;315;4;0.0;0;0;0;1.4
2011-12-10 12:00:00;N;L;14;15;55;20;225;10.45;104.0;225;9;8.88;25;0;28.5;0.18
2012-01-09 12:00:00;N;L;87;16;25;33;112;11.1;106.9;135;5;13.3;23;0;22.8;0.4
2011-11-20 01:30:00;A;L;5;3;36;18;0;10.115;114.7;135;3;12.22;13;30;14.5;-0.77
2011-11-20 11:00:00;D;L;5;5;36;22;0;0;0.0;0;0;0.0;0;0;0;0
2011-11-20 12:00:00;N;L;5;59;35;32;225;10.135;103.3;225;4;13.0;1;0;0.6;0.81
2011-12-15 14:30:00;D;L;6;10;58;19;0;10.43;0.0;0;0;0.0;0;0;0;0.38
2011-11-09 12:00:00;N;L;41;26;15;43;315;10.085;117.6;0;2;15.67;24;0;32.8;0.59
2011-11-12 12:00:00;N;L;32;39;29;34;0;10.055;103.5;315;4;12.83;24;0;24.3;0.67
2011-11-23 12:00:00;N;L;7;23;46;32;45;10.065;110.2;0;8;11.71;24;0;29.3;0.23
2011-11-12 12:24:00;A;L;32;58;29;32;0;10.09;88.3;315;4;10.0;0;24;0.38;0.7
2011-11-13 21:42:00;D;L;32;25;31;24;0;10.155;0.0;0;0;0.0;0;0;0;0.67
2011-12-03 12:00:00;N;B;6;23;55;51;0;6.535;103.8;270;8;10.92;9;48;9.8;2.65
2011-11-17 12:00:00;N;L;10;0;38;46;270;10.015;107.8;135;3;14.17;24;0;24.2;0.57
2011-12-13 12:00:00;N;L;1;9;56;39;315;9.925;106.6;225;9;11.13;24;0;24.6;0.07
2011-12-05 12:00:00;N;B;18;19;56;49;45;6.725;99.8;225;4;13.7;23;0;20.9;0.61
2011-11-18 12:00:00;N;L;3;23;37;58;270;10.065;106.5;135;3;13.54;24;0;24.5;0.67
2011-12-16 12:00:00;N;L;13;40;58;1;270;10.245;104.4;315;6;11.77;21;30;21.9;1.01
2011-11-15 12:00:00;N;L;23;10;34;35;315;10.025;105.8;315;7;11.79;24;0;26.3;0.55
2011-11-07 12:00:00;N;L;51;5;14;48;225;9.94;105.4;45;2;13.0;24;0;26.9;0.52
2011-11-24 12:00:00;N;L;1;1;50;48;90;10.15;107.7;225;3;13.79;24;0;24.1;0.7
2011-11-11 12:00:00;N;L;35;24;25;42;315;10.04;105.1;315;2;13.46;24;0;24.5;0.62
2011-11-10 12:00:00;N;L;38;43;20;33;315;10.01;115.6;225;1;14.6;25;0;32.85;0.58
2011-12-11 12:00:00;N;L;11;22;56;6;45;10.96;101.0;225;8;10.75;24;0;22.9;-0.2
2011-11-30 12:00:00;N;B;9;2;54;10;270;8.425;0.0;225;7;0.0;0;0;0;1.45
